total desired batch size: 524288
=> calculated gradient accumulation steps: 4
found 99 shards for split train
found 1 shards for split val
num decayed parameter tensors: 50, with 124,354,560 parameters
num non-decayed parameter tensors: 98, with 121,344 parameters
using fused AdamW: True
validation loss: 10.9512
HellaSwag accuracy: 2492/10042=0.2482
step     0 | loss: 10.955029 | lr 2.5175e-06 | norm: 15.3465 | dt: 16596.36ms | tok/sec: 31590.53
step  2553 | loss: 3.230580 | lr 1.7603e-03 | norm: 0.2246 | dt: 465.67ms | tok/sec: 1125888.95
step  2554 | loss: 3.405733 | lr 1.7602e-03 | norm: 0.2465 | dt: 466.32ms | tok/sec: 1124306.52
step  2555 | loss: 3.532520 | lr 1.7602e-03 | norm: 0.2115 | dt: 465.54ms | tok/sec: 1126199.75
step  2556 | loss: 3.493968 | lr 1.7601e-03 | norm: 0.2146 | dt: 465.64ms | tok/sec: 1125961.59
step  2557 | loss: 3.501101 | lr 1.7601e-03 | norm: 0.2081 | dt: 466.02ms | tok/sec: 1125026.67
step  2558 | loss: 3.529008 | lr 1.7600e-03 | norm: 0.2383 | dt: 466.71ms | tok/sec: 1123365.74
step  2559 | loss: 3.542766 | lr 1.7600e-03 | norm: 0.2975 | dt: 466.04ms | tok/sec: 1124974.30
step  2560 | loss: 3.515922 | lr 1.7600e-03 | norm: 0.3153 | dt: 465.83ms | tok/sec: 1125495.38
step  2561 | loss: 3.455336 | lr 1.7599e-03 | norm: 0.2811 | dt: 466.05ms | tok/sec: 1124958.76
step  2562 | loss: 3.447005 | lr 1.7599e-03 | norm: 0.2592 | dt: 466.28ms | tok/sec: 1124396.20
step  2563 | loss: 3.497915 | lr 1.7598e-03 | norm: 0.2358 | dt: 465.77ms | tok/sec: 1125629.04
step  2564 | loss: 3.498630 | lr 1.7598e-03 | norm: 0.2284 | dt: 466.17ms | tok/sec: 1124672.81
step  2565 | loss: 3.540395 | lr 1.7597e-03 | norm: 0.2301 | dt: 465.09ms | tok/sec: 1127292.05
step  2566 | loss: 3.444913 | lr 1.7597e-03 | norm: 0.2646 | dt: 465.33ms | tok/sec: 1126705.80
step  2567 | loss: 3.489544 | lr 1.7597e-03 | norm: 0.2649 | dt: 465.50ms | tok/sec: 1126282.23
step  2568 | loss: 3.488605 | lr 1.7596e-03 | norm: 0.2519 | dt: 465.79ms | tok/sec: 1125599.65
step  2569 | loss: 3.465807 | lr 1.7596e-03 | norm: 0.2284 | dt: 466.19ms | tok/sec: 1124617.59
step  2570 | loss: 3.458773 | lr 1.7595e-03 | norm: 0.2100 | dt: 465.64ms | tok/sec: 1125940.26
step  2571 | loss: 3.508186 | lr 1.7595e-03 | norm: 0.2370 | dt: 465.16ms | tok/sec: 1127116.40
step  2572 | loss: 3.448312 | lr 1.7594e-03 | norm: 0.2454 | dt: 465.82ms | tok/sec: 1125519.57
step  2573 | loss: 3.507102 | lr 1.7594e-03 | norm: 0.2289 | dt: 465.69ms | tok/sec: 1125826.12
step  2574 | loss: 3.504764 | lr 1.7594e-03 | norm: 0.2082 | dt: 466.01ms | tok/sec: 1125055.45
step  2575 | loss: 3.460330 | lr 1.7593e-03 | norm: 0.1963 | dt: 465.43ms | tok/sec: 1126452.43
step  2576 | loss: 3.397179 | lr 1.7593e-03 | norm: 0.1823 | dt: 465.54ms | tok/sec: 1126199.75
step  2577 | loss: 3.464556 | lr 1.7592e-03 | norm: 0.1765 | dt: 465.52ms | tok/sec: 1126250.50
step  2578 | loss: 3.468130 | lr 1.7592e-03 | norm: 0.1939 | dt: 465.59ms | tok/sec: 1126064.80
step  2579 | loss: 3.416946 | lr 1.7591e-03 | norm: 0.1996 | dt: 465.64ms | tok/sec: 1125946.60
step  2580 | loss: 3.408073 | lr 1.7591e-03 | norm: 0.2085 | dt: 465.94ms | tok/sec: 1125231.61
step  2581 | loss: 3.392312 | lr 1.7591e-03 | norm: 0.2028 | dt: 465.55ms | tok/sec: 1126178.41
step  2582 | loss: 3.406166 | lr 1.7590e-03 | norm: 0.1747 | dt: 466.73ms | tok/sec: 1123328.44
step  2583 | loss: 3.390692 | lr 1.7590e-03 | norm: 0.1935 | dt: 477.59ms | tok/sec: 1097783.17
step  2584 | loss: 3.393236 | lr 1.7589e-03 | norm: 0.1952 | dt: 464.97ms | tok/sec: 1127580.49
step  2585 | loss: 3.394703 | lr 1.7589e-03 | norm: 0.2058 | dt: 465.46ms | tok/sec: 1126383.19
step  2586 | loss: 3.406054 | lr 1.7588e-03 | norm: 0.2068 | dt: 465.97ms | tok/sec: 1125165.97
step  2587 | loss: 3.408849 | lr 1.7588e-03 | norm: 0.2123 | dt: 465.36ms | tok/sec: 1126630.18
step  2588 | loss: 3.414698 | lr 1.7587e-03 | norm: 0.1925 | dt: 465.37ms | tok/sec: 1126612.29
step  2589 | loss: 3.325137 | lr 1.7587e-03 | norm: 0.2064 | dt: 465.95ms | tok/sec: 1125213.76
step  2590 | loss: 3.294949 | lr 1.7587e-03 | norm: 0.2353 | dt: 465.59ms | tok/sec: 1126083.83
step  2591 | loss: 3.316488 | lr 1.7586e-03 | norm: 0.2593 | dt: 465.46ms | tok/sec: 1126380.30
step  2592 | loss: 3.271454 | lr 1.7586e-03 | norm: 0.2322 | dt: 465.47ms | tok/sec: 1126366.46
step  2593 | loss: 3.428512 | lr 1.7585e-03 | norm: 0.2747 | dt: 465.66ms | tok/sec: 1125909.71
step  2594 | loss: 3.229007 | lr 1.7585e-03 | norm: 0.2905 | dt: 465.56ms | tok/sec: 1126148.42
step  2595 | loss: 3.222197 | lr 1.7584e-03 | norm: 0.2466 | dt: 465.60ms | tok/sec: 1126037.12
step  2596 | loss: 3.230700 | lr 1.7584e-03 | norm: 0.2597 | dt: 465.55ms | tok/sec: 1126175.52
step  2597 | loss: 3.275579 | lr 1.7584e-03 | norm: 0.2292 | dt: 465.93ms | tok/sec: 1125247.73
step  2598 | loss: 3.237981 | lr 1.7583e-03 | norm: 0.1807 | dt: 465.63ms | tok/sec: 1125965.05
step  2599 | loss: 3.264939 | lr 1.7583e-03 | norm: 0.2223 | dt: 465.56ms | tok/sec: 1126149.57
step  2600 | loss: 3.269899 | lr 1.7582e-03 | norm: 0.2089 | dt: 465.69ms | tok/sec: 1125838.23
step  2601 | loss: 3.385458 | lr 1.7582e-03 | norm: 0.1985 | dt: 465.54ms | tok/sec: 1126183.02
step  2602 | loss: 3.470274 | lr 1.7581e-03 | norm: 0.1854 | dt: 465.79ms | tok/sec: 1125581.21
step  2603 | loss: 3.423082 | lr 1.7581e-03 | norm: 0.2147 | dt: 465.60ms | tok/sec: 1126044.04
step  2604 | loss: 3.551241 | lr 1.7580e-03 | norm: 0.2059 | dt: 466.68ms | tok/sec: 1123438.05
step  2605 | loss: 3.485152 | lr 1.7580e-03 | norm: 0.2182 | dt: 468.07ms | tok/sec: 1120103.61
step  2606 | loss: 3.589306 | lr 1.7580e-03 | norm: 0.2387 | dt: 466.51ms | tok/sec: 1123843.40
step  2607 | loss: 3.493417 | lr 1.7579e-03 | norm: 0.2483 | dt: 466.96ms | tok/sec: 1122780.12
step  2608 | loss: 3.474456 | lr 1.7579e-03 | norm: 0.2309 | dt: 466.68ms | tok/sec: 1123453.55
step  2609 | loss: 3.484588 | lr 1.7578e-03 | norm: 0.2821 | dt: 467.43ms | tok/sec: 1121648.48
step  2610 | loss: 3.472923 | lr 1.7578e-03 | norm: 0.2765 | dt: 466.51ms | tok/sec: 1123845.12
step  2611 | loss: 3.475527 | lr 1.7577e-03 | norm: 0.2837 | dt: 467.23ms | tok/sec: 1122131.56
step  2612 | loss: 3.476727 | lr 1.7577e-03 | norm: 0.2731 | dt: 467.01ms | tok/sec: 1122637.40
step  2613 | loss: 3.522290 | lr 1.7576e-03 | norm: 0.2599 | dt: 467.04ms | tok/sec: 1122570.92
step  2614 | loss: 3.516543 | lr 1.7576e-03 | norm: 0.2107 | dt: 467.31ms | tok/sec: 1121939.19
step  2615 | loss: 3.528321 | lr 1.7576e-03 | norm: 0.2501 | dt: 466.92ms | tok/sec: 1122862.68
step  2616 | loss: 3.481991 | lr 1.7575e-03 | norm: 0.2246 | dt: 466.65ms | tok/sec: 1123525.30
step  2617 | loss: 3.433260 | lr 1.7575e-03 | norm: 0.2185 | dt: 466.55ms | tok/sec: 1123761.85
step  2618 | loss: 3.461040 | lr 1.7574e-03 | norm: 0.2181 | dt: 467.06ms | tok/sec: 1122532.52
step  2619 | loss: 3.490121 | lr 1.7574e-03 | norm: 0.2327 | dt: 467.28ms | tok/sec: 1121991.86
step  2620 | loss: 3.549272 | lr 1.7573e-03 | norm: 0.2544 | dt: 465.58ms | tok/sec: 1126097.09
step  2621 | loss: 3.513870 | lr 1.7573e-03 | norm: 0.2838 | dt: 466.11ms | tok/sec: 1124820.65
step  2622 | loss: 3.473916 | lr 1.7572e-03 | norm: 0.2285 | dt: 465.92ms | tok/sec: 1125265.01
step  2623 | loss: 3.530784 | lr 1.7572e-03 | norm: 0.1965 | dt: 466.27ms | tok/sec: 1124430.70
step  2624 | loss: 3.427846 | lr 1.7572e-03 | norm: 0.1944 | dt: 465.52ms | tok/sec: 1126249.35
step  2625 | loss: 3.443586 | lr 1.7571e-03 | norm: 0.1797 | dt: 465.78ms | tok/sec: 1125620.97
step  2626 | loss: 3.458880 | lr 1.7571e-03 | norm: 0.1913 | dt: 465.59ms | tok/sec: 1126074.60
step  2627 | loss: 3.409932 | lr 1.7570e-03 | norm: 0.1854 | dt: 465.24ms | tok/sec: 1126927.52
step  2628 | loss: 3.396878 | lr 1.7570e-03 | norm: 0.1967 | dt: 465.67ms | tok/sec: 1125880.31
step  2629 | loss: 3.392274 | lr 1.7569e-03 | norm: 0.1824 | dt: 465.83ms | tok/sec: 1125492.50
step  2630 | loss: 3.485794 | lr 1.7569e-03 | norm: 0.2199 | dt: 465.57ms | tok/sec: 1126123.04
step  2631 | loss: 3.424972 | lr 1.7568e-03 | norm: 0.2366 | dt: 465.56ms | tok/sec: 1126155.34
step  2632 | loss: 3.394531 | lr 1.7568e-03 | norm: 0.2146 | dt: 465.33ms | tok/sec: 1126701.76
step  2633 | loss: 3.508055 | lr 1.7568e-03 | norm: 0.2135 | dt: 465.97ms | tok/sec: 1125155.61
step  2634 | loss: 3.406400 | lr 1.7567e-03 | norm: 0.2068 | dt: 467.15ms | tok/sec: 1122318.26
step  2635 | loss: 3.498262 | lr 1.7567e-03 | norm: 0.2005 | dt: 466.11ms | tok/sec: 1124816.05
step  2636 | loss: 3.381369 | lr 1.7566e-03 | norm: 0.2386 | dt: 465.81ms | tok/sec: 1125531.67
step  2637 | loss: 3.371104 | lr 1.7566e-03 | norm: 0.2131 | dt: 465.95ms | tok/sec: 1125197.64
step  2638 | loss: 3.187970 | lr 1.7565e-03 | norm: 0.2438 | dt: 466.11ms | tok/sec: 1124811.45
step  2639 | loss: 3.334248 | lr 1.7565e-03 | norm: 0.3752 | dt: 466.91ms | tok/sec: 1122883.32
step  2640 | loss: 3.335820 | lr 1.7564e-03 | norm: 0.4880 | dt: 466.08ms | tok/sec: 1124885.10
step  2641 | loss: 3.264991 | lr 1.7564e-03 | norm: 0.3160 | dt: 465.60ms | tok/sec: 1126041.16
step  2642 | loss: 3.336792 | lr 1.7564e-03 | norm: 0.3096 | dt: 465.64ms | tok/sec: 1125942.57
step  2643 | loss: 3.228322 | lr 1.7563e-03 | norm: 0.2519 | dt: 465.70ms | tok/sec: 1125807.10
step  2644 | loss: 3.233647 | lr 1.7563e-03 | norm: 0.2423 | dt: 466.27ms | tok/sec: 1124423.80
step  2645 | loss: 3.245429 | lr 1.7562e-03 | norm: 0.1923 | dt: 465.22ms | tok/sec: 1126978.34
step  2646 | loss: 3.276237 | lr 1.7562e-03 | norm: 0.2156 | dt: 465.18ms | tok/sec: 1127072.50
step  2647 | loss: 3.292361 | lr 1.7561e-03 | norm: 0.2208 | dt: 465.68ms | tok/sec: 1125848.03
step  2648 | loss: 3.324044 | lr 1.7561e-03 | norm: 0.2075 | dt: 465.70ms | tok/sec: 1125795.58
step  2649 | loss: 3.291165 | lr 1.7560e-03 | norm: 0.2018 | dt: 465.44ms | tok/sec: 1126442.62
step  2650 | loss: 3.474075 | lr 1.7560e-03 | norm: 0.1982 | dt: 465.74ms | tok/sec: 1125713.74
step  2651 | loss: 3.457472 | lr 1.7560e-03 | norm: 0.2091 | dt: 466.07ms | tok/sec: 1124919.05
step  2652 | loss: 3.477949 | lr 1.7559e-03 | norm: 0.2063 | dt: 465.96ms | tok/sec: 1125169.43
step  2653 | loss: 3.523839 | lr 1.7559e-03 | norm: 0.2374 | dt: 465.56ms | tok/sec: 1126134.00
step  2654 | loss: 3.443705 | lr 1.7558e-03 | norm: 0.2035 | dt: 465.72ms | tok/sec: 1125768.49
step  2655 | loss: 3.466233 | lr 1.7558e-03 | norm: 0.2144 | dt: 465.90ms | tok/sec: 1125330.08
step  2656 | loss: 3.443221 | lr 1.7557e-03 | norm: 0.2114 | dt: 465.65ms | tok/sec: 1125937.38
step  2657 | loss: 3.472266 | lr 1.7557e-03 | norm: 0.2160 | dt: 465.56ms | tok/sec: 1126154.18
step  2658 | loss: 3.438350 | lr 1.7556e-03 | norm: 0.1868 | dt: 465.73ms | tok/sec: 1125740.25
step  2659 | loss: 3.527186 | lr 1.7556e-03 | norm: 0.1979 | dt: 466.01ms | tok/sec: 1125053.72
step  2660 | loss: 3.455378 | lr 1.7555e-03 | norm: 0.1981 | dt: 465.50ms | tok/sec: 1126282.23
step  2661 | loss: 3.509136 | lr 1.7555e-03 | norm: 0.2063 | dt: 465.59ms | tok/sec: 1126064.80
step  2662 | loss: 3.454243 | lr 1.7555e-03 | norm: 0.2408 | dt: 465.60ms | tok/sec: 1126058.46
step  2663 | loss: 3.418624 | lr 1.7554e-03 | norm: 0.3454 | dt: 465.22ms | tok/sec: 1126969.10
step  2664 | loss: 3.472720 | lr 1.7554e-03 | norm: 0.3216 | dt: 465.59ms | tok/sec: 1126062.49
step  2665 | loss: 3.513262 | lr 1.7553e-03 | norm: 0.2720 | dt: 466.05ms | tok/sec: 1124959.91
step  2666 | loss: 3.416804 | lr 1.7553e-03 | norm: 0.2562 | dt: 1063.87ms | tok/sec: 492809.79
step  2667 | loss: 3.553917 | lr 1.7552e-03 | norm: 0.2488 | dt: 463.93ms | tok/sec: 1130100.63
step  2668 | loss: 3.494581 | lr 1.7552e-03 | norm: 0.2299 | dt: 465.23ms | tok/sec: 1126943.69
step  2669 | loss: 3.469126 | lr 1.7551e-03 | norm: 0.2204 | dt: 465.15ms | tok/sec: 1127138.93
step  2670 | loss: 3.516590 | lr 1.7551e-03 | norm: 0.2377 | dt: 465.75ms | tok/sec: 1125683.20
step  2671 | loss: 3.418344 | lr 1.7550e-03 | norm: 0.2657 | dt: 465.29ms | tok/sec: 1126790.67
step  2672 | loss: 3.521048 | lr 1.7550e-03 | norm: 0.2179 | dt: 465.18ms | tok/sec: 1127053.43
step  2673 | loss: 3.449171 | lr 1.7550e-03 | norm: 0.2396 | dt: 465.75ms | tok/sec: 1125680.32
step  2674 | loss: 3.429819 | lr 1.7549e-03 | norm: 0.2438 | dt: 466.23ms | tok/sec: 1124538.23
step  2675 | loss: 3.456302 | lr 1.7549e-03 | norm: 0.1977 | dt: 466.75ms | tok/sec: 1123281.96
step  2676 | loss: 3.546073 | lr 1.7548e-03 | norm: 0.1994 | dt: 465.56ms | tok/sec: 1126153.61
step  2677 | loss: 3.463926 | lr 1.7548e-03 | norm: 0.1957 | dt: 465.94ms | tok/sec: 1125226.43
step  2678 | loss: 3.417914 | lr 1.7547e-03 | norm: 0.2237 | dt: 465.58ms | tok/sec: 1126105.74
step  2679 | loss: 3.392435 | lr 1.7547e-03 | norm: 0.1829 | dt: 465.82ms | tok/sec: 1125527.06
step  2680 | loss: 3.393650 | lr 1.7546e-03 | norm: 0.1997 | dt: 466.16ms | tok/sec: 1124686.61
step  2681 | loss: 3.408252 | lr 1.7546e-03 | norm: 0.2001 | dt: 466.41ms | tok/sec: 1124081.81
step  2682 | loss: 3.431815 | lr 1.7545e-03 | norm: 0.1933 | dt: 466.48ms | tok/sec: 1123935.88
step  2683 | loss: 3.400636 | lr 1.7545e-03 | norm: 0.1933 | dt: 466.17ms | tok/sec: 1124667.06
step  2684 | loss: 3.405175 | lr 1.7545e-03 | norm: 0.2023 | dt: 466.56ms | tok/sec: 1123742.32
step  2685 | loss: 3.420428 | lr 1.7544e-03 | norm: 0.2177 | dt: 466.09ms | tok/sec: 1124875.32
step  2686 | loss: 3.278817 | lr 1.7544e-03 | norm: 0.1916 | dt: 466.87ms | tok/sec: 1122984.82
step  2687 | loss: 3.309976 | lr 1.7543e-03 | norm: 0.2038 | dt: 467.76ms | tok/sec: 1120839.52
step  2688 | loss: 3.274382 | lr 1.7543e-03 | norm: 0.2348 | dt: 466.49ms | tok/sec: 1123897.97
step  2689 | loss: 3.198431 | lr 1.7542e-03 | norm: 0.2147 | dt: 466.79ms | tok/sec: 1123166.07
step  2690 | loss: 3.213635 | lr 1.7542e-03 | norm: 0.2230 | dt: 465.30ms | tok/sec: 1126777.96
step  2691 | loss: 3.290069 | lr 1.7541e-03 | norm: 0.2433 | dt: 465.93ms | tok/sec: 1125252.34
step  2692 | loss: 3.258001 | lr 1.7541e-03 | norm: 0.2508 | dt: 466.75ms | tok/sec: 1123263.02
step  2693 | loss: 3.287189 | lr 1.7540e-03 | norm: 0.2174 | dt: 465.50ms | tok/sec: 1126283.96
step  2694 | loss: 3.288222 | lr 1.7540e-03 | norm: 0.1998 | dt: 465.51ms | tok/sec: 1126256.85
step  2695 | loss: 3.247006 | lr 1.7539e-03 | norm: 0.1965 | dt: 466.21ms | tok/sec: 1124574.46
step  2696 | loss: 3.258845 | lr 1.7539e-03 | norm: 0.2015 | dt: 466.74ms | tok/sec: 1123308.93
step  2697 | loss: 3.378582 | lr 1.7539e-03 | norm: 0.2142 | dt: 465.96ms | tok/sec: 1125168.85
step  2698 | loss: 3.469992 | lr 1.7538e-03 | norm: 0.2134 | dt: 466.22ms | tok/sec: 1124554.90
step  2699 | loss: 3.516066 | lr 1.7538e-03 | norm: 0.2021 | dt: 466.09ms | tok/sec: 1124869.56
step  2700 | loss: 3.422839 | lr 1.7537e-03 | norm: 0.2074 | dt: 466.25ms | tok/sec: 1124472.67
step  2701 | loss: 3.449583 | lr 1.7537e-03 | norm: 0.1958 | dt: 465.53ms | tok/sec: 1126215.32
step  2702 | loss: 3.497709 | lr 1.7536e-03 | norm: 0.2263 | dt: 465.29ms | tok/sec: 1126806.83
step  2703 | loss: 3.462236 | lr 1.7536e-03 | norm: 0.2296 | dt: 466.50ms | tok/sec: 1123887.05
step  2704 | loss: 3.445379 | lr 1.7535e-03 | norm: 0.2392 | dt: 465.89ms | tok/sec: 1125340.44
step  2705 | loss: 3.414780 | lr 1.7535e-03 | norm: 0.2162 | dt: 466.28ms | tok/sec: 1124405.40
step  2706 | loss: 3.505440 | lr 1.7534e-03 | norm: 0.2632 | dt: 465.95ms | tok/sec: 1125213.18
step  2707 | loss: 3.424270 | lr 1.7534e-03 | norm: 0.2419 | dt: 465.84ms | tok/sec: 1125464.85
step  2708 | loss: 3.426433 | lr 1.7533e-03 | norm: 0.2332 | dt: 466.80ms | tok/sec: 1123148.28
step  2709 | loss: 3.471723 | lr 1.7533e-03 | norm: 0.2358 | dt: 467.00ms | tok/sec: 1122671.21
step  2710 | loss: 3.439692 | lr 1.7533e-03 | norm: 0.2286 | dt: 466.86ms | tok/sec: 1123006.61
step  2711 | loss: 3.420980 | lr 1.7532e-03 | norm: 0.2172 | dt: 466.44ms | tok/sec: 1124017.46
step  2712 | loss: 3.475904 | lr 1.7532e-03 | norm: 0.2098 | dt: 466.24ms | tok/sec: 1124491.65
step  2713 | loss: 3.447392 | lr 1.7531e-03 | norm: 0.2604 | dt: 466.24ms | tok/sec: 1124508.90
step  2714 | loss: 3.447092 | lr 1.7531e-03 | norm: 0.2875 | dt: 465.36ms | tok/sec: 1126627.87
step  2715 | loss: 3.497018 | lr 1.7530e-03 | norm: 0.2663 | dt: 465.84ms | tok/sec: 1125464.27
step  2716 | loss: 3.481825 | lr 1.7530e-03 | norm: 0.2443 | dt: 465.63ms | tok/sec: 1125971.97
step  2717 | loss: 3.496802 | lr 1.7529e-03 | norm: 0.2467 | dt: 465.47ms | tok/sec: 1126363.57
step  2718 | loss: 3.463283 | lr 1.7529e-03 | norm: 0.2448 | dt: 466.10ms | tok/sec: 1124839.64
step  2719 | loss: 3.457133 | lr 1.7528e-03 | norm: 0.2383 | dt: 466.44ms | tok/sec: 1124029.52
step  2720 | loss: 3.485747 | lr 1.7528e-03 | norm: 0.1912 | dt: 470.31ms | tok/sec: 1114777.95
step  2721 | loss: 3.454951 | lr 1.7527e-03 | norm: 0.2202 | dt: 469.04ms | tok/sec: 1117797.11
step  2722 | loss: 3.414328 | lr 1.7527e-03 | norm: 0.1910 | dt: 466.14ms | tok/sec: 1124747.01
step  2723 | loss: 3.451171 | lr 1.7526e-03 | norm: 0.2045 | dt: 469.55ms | tok/sec: 1116570.03
step  2724 | loss: 3.502788 | lr 1.7526e-03 | norm: 0.2213 | dt: 468.27ms | tok/sec: 1119627.98
step  2725 | loss: 3.421499 | lr 1.7526e-03 | norm: 0.2221 | dt: 466.02ms | tok/sec: 1125040.48
step  2726 | loss: 3.374146 | lr 1.7525e-03 | norm: 0.2130 | dt: 466.79ms | tok/sec: 1123171.23
step  2727 | loss: 3.419245 | lr 1.7525e-03 | norm: 0.2284 | dt: 466.13ms | tok/sec: 1124764.85
step  2728 | loss: 3.391125 | lr 1.7524e-03 | norm: 0.2162 | dt: 466.05ms | tok/sec: 1124962.79
step  2729 | loss: 3.427366 | lr 1.7524e-03 | norm: 0.1935 | dt: 466.26ms | tok/sec: 1124451.97
step  2730 | loss: 3.417662 | lr 1.7523e-03 | norm: 0.2230 | dt: 466.98ms | tok/sec: 1122709.62
step  2731 | loss: 3.401014 | lr 1.7523e-03 | norm: 0.2439 | dt: 465.78ms | tok/sec: 1125614.05
step  2732 | loss: 3.477715 | lr 1.7522e-03 | norm: 0.2512 | dt: 465.80ms | tok/sec: 1125554.71
step  2733 | loss: 3.396773 | lr 1.7522e-03 | norm: 0.2290 | dt: 465.71ms | tok/sec: 1125788.08
step  2734 | loss: 3.336491 | lr 1.7521e-03 | norm: 0.2164 | dt: 465.67ms | tok/sec: 1125877.43
step  2735 | loss: 3.251325 | lr 1.7521e-03 | norm: 0.2328 | dt: 465.70ms | tok/sec: 1125809.41
step  2736 | loss: 3.275266 | lr 1.7520e-03 | norm: 0.2254 | dt: 465.49ms | tok/sec: 1126322.03
step  2737 | loss: 3.221241 | lr 1.7520e-03 | norm: 0.2098 | dt: 465.92ms | tok/sec: 1125282.86
step  2738 | loss: 3.282829 | lr 1.7519e-03 | norm: 0.2251 | dt: 466.07ms | tok/sec: 1124922.50
step  2739 | loss: 3.235845 | lr 1.7519e-03 | norm: 0.2145 | dt: 465.64ms | tok/sec: 1125960.44
step  2740 | loss: 3.214547 | lr 1.7518e-03 | norm: 0.2058 | dt: 465.25ms | tok/sec: 1126884.21
step  2741 | loss: 3.265790 | lr 1.7518e-03 | norm: 0.2053 | dt: 465.38ms | tok/sec: 1126572.46
step  2742 | loss: 3.295054 | lr 1.7518e-03 | norm: 0.2439 | dt: 465.44ms | tok/sec: 1126438.58
step  2743 | loss: 3.279359 | lr 1.7517e-03 | norm: 0.2400 | dt: 466.18ms | tok/sec: 1124655.55
step  2744 | loss: 3.274617 | lr 1.7517e-03 | norm: 0.2249 | dt: 466.05ms | tok/sec: 1124966.81
step  2745 | loss: 3.259816 | lr 1.7516e-03 | norm: 0.2322 | dt: 465.62ms | tok/sec: 1126011.17
step  2746 | loss: 3.506240 | lr 1.7516e-03 | norm: 0.2116 | dt: 467.43ms | tok/sec: 1121632.46
step  2747 | loss: 3.445957 | lr 1.7515e-03 | norm: 0.2046 | dt: 466.60ms | tok/sec: 1123625.76
step  2748 | loss: 3.502284 | lr 1.7515e-03 | norm: 0.2081 | dt: 466.71ms | tok/sec: 1123358.85
step  2749 | loss: 3.442042 | lr 1.7514e-03 | norm: 0.2555 | dt: 466.46ms | tok/sec: 1123962.30
validation loss: 3.4549
HellaSwag accuracy: 2739/10042=0.2728
rank 7 sample 0: Hello, I'm a language model, and I'm a programming guy. I look at your data, and all the questions and answers may surprise me. I
rank 7 sample 1: Hello, I'm a language model, especially when you're a language user on your computer. Sometimes it's a little difficult, but it may work, you
rank 7 sample 2: Hello, I'm a language model, but I don't understand the programming system and the theory of programming. As a programmer, I'm just a model of
rank 7 sample 3: Hello, I'm a language model, who's right? So my problem when I teach a language is, a language is a language - but I just tell
rank 0 sample 0: Hello, I'm a language model, and I am a computer expert (for "coding"). For programming a language model, this will probably be more
rank 0 sample 1: Hello, I'm a language model, so in this case you're probably being a native writer if you've probably used the Internet in a big language. I
rank 0 sample 2: Hello, I'm a language model, so I use this with more than the other things. I use my own language with the help of a language interpreter,
rank 0 sample 3: Hello, I'm a language model, but because I'm a language, I can teach you a lot of things that is going to help you understand a bunch
rank 5 sample 0: Hello, I'm a language model, but this one is probably not the easiest thing I know, but for those of you who are familiar with a language,
rank 5 sample 1: Hello, I'm a language model, we all share our home computers (even though one of my mother also is studying to write the programs on one computer).
rank 5 sample 2: Hello, I'm a language model, so you should know an example when they are working with a language or application that uses both of the above.
For
rank 5 sample 3: Hello, I'm a language model, let's write my own in the language. If a computer is built using HTML/ML (you know that the web
rank 4 sample 0: Hello, I'm a language model, so I need to make sure I understand this, but I'll not have to find that much material here to make it
rank 4 sample 1: Hello, I'm a language model, meaning it's time to get back to my current post you're having one thing going on in your first two videos,
rank 4 sample 2: Hello, I'm a language model, I'm a very old man, my first language is English. And I'm getting older, but really, because of
rank 4 sample 3: Hello, I'm a language model, and it feels as if there is little information that does not help. Is it correct? I really do not speak the
rank 6 sample 0: Hello, I'm a language model, just so I'm sure if I am going to write the code out there in the future I'm going to be gonna
rank 6 sample 1: Hello, I'm a language model, not a program. But, the language we use here is a language and not an application, because we use a language
rank 6 sample 2: Hello, I'm a language model, but I was in a very good position to work with the students of my high school. I'm able to provide a
rank 6 sample 3: Hello, I'm a language model, I'm a computer programming language.
How can I use a
1: a to teach a system's purpose if
rank 1 sample 0: Hello, I'm a language model, or just what I'm looking for — it says you read two languages, if you know one you'll know the other
rank 1 sample 1: Hello, I'm a language model, a computer program builder. I'm trying to make sense when I read a word. To make sense of it, I
rank 1 sample 2: Hello, I'm a language model, but am very passionate about the language. I'm a native to Canada. I'm a beginner but, as someone with
rank 1 sample 3: Hello, I'm a language model, and I'm also an undergraduate student. Also, I live in Colorado, you can think of it as a set of
rank 2 sample 0: Hello, I'm a language model, all these are going to be the same thing, the first thing I need to look at is a language machine. And
rank 3 sample 0: Hello, I'm a language model, and I'm going to go back to the beginning, so if you come up with that one, your language will get
rank 3 sample 1: Hello, I'm a language model, and the first time I try my handout is an extension of a page. I'm going to start with each line
rank 2 sample 1: Hello, I'm a language model, but I won't write any more code (or we'll just go a little deeper). So let's just write down
rank 3 sample 2: Hello, I'm a language model, and you've learned multiple languages; I really liked this book:
The Language Model is for two main reasons as:
rank 2 sample 2: Hello, I'm a language model, so I'll go over the following code first. I'm going to take you one step further if I'm doing some
rank 3 sample 3: Hello, I'm a language model, and yes, this is an open source language, I don't have to worry about programming too. Thank you, guys
rank 2 sample 3: Hello, I'm a language model, but there is no syntax for the language!
First of all, I wrote a few text code. First, I
step  2750 | loss: 3.430631 | lr 1.7514e-03 | norm: 0.2980 | dt: 16074.19ms | tok/sec: 32616.77
step  2751 | loss: 3.465641 | lr 1.7513e-03 | norm: 0.2846 | dt: 463.13ms | tok/sec: 1132053.06
